,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
95,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-29T02:00:00Z,2018-10-28T20:00:00-06:00,pm25,6.6,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
96,Adams,Denver-Aurora,US,2018-10-29T02:00:00Z,2018-10-28T20:00:00-06:00,pm25,6.0,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
97,Chatfield Park - 115,Denver-Aurora,US,2018-10-29T02:00:00Z,2018-10-28T20:00:00-06:00,pm25,5.6,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
98,Chatfield Park - 115,Denver-Aurora,US,2018-10-29T01:00:00Z,2018-10-28T19:00:00-06:00,pm25,7.3,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
99,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-29T01:00:00Z,2018-10-28T19:00:00-06:00,pm25,9.2,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
100,Adams,Denver-Aurora,US,2018-10-29T01:00:00Z,2018-10-28T19:00:00-06:00,pm25,4.8,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
101,Denver - NJH - 14th,Denver-Aurora,US,2018-10-29T01:00:00Z,2018-10-28T19:00:00-06:00,pm25,5.0,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
102,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-29T01:00:00Z,2018-10-28T19:00:00-06:00,pm25,5.5,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
103,Denver - NJH - 14th,Denver-Aurora,US,2018-10-29T00:00:00Z,2018-10-28T18:00:00-06:00,pm25,3.7,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
104,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-29T00:00:00Z,2018-10-28T18:00:00-06:00,pm25,4.7,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
105,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-29T00:00:00Z,2018-10-28T18:00:00-06:00,pm25,4.2,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
106,Chatfield Park - 115,Denver-Aurora,US,2018-10-29T00:00:00Z,2018-10-28T18:00:00-06:00,pm25,3.8,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
107,Adams,Denver-Aurora,US,2018-10-29T00:00:00Z,2018-10-28T18:00:00-06:00,pm25,3.0,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
108,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-28T23:00:00Z,2018-10-28T17:00:00-06:00,pm25,2.4,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
109,Denver - NJH - 14th,Denver-Aurora,US,2018-10-28T23:00:00Z,2018-10-28T17:00:00-06:00,pm25,2.7,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
110,Chatfield Park - 115,Denver-Aurora,US,2018-10-28T23:00:00Z,2018-10-28T17:00:00-06:00,pm25,2.2,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
111,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-28T23:00:00Z,2018-10-28T17:00:00-06:00,pm25,1.4,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
112,Adams,Denver-Aurora,US,2018-10-28T23:00:00Z,2018-10-28T17:00:00-06:00,pm25,2.7,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
113,Adams,Denver-Aurora,US,2018-10-28T22:00:00Z,2018-10-28T16:00:00-06:00,pm25,1.1,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
114,Chatfield Park - 115,Denver-Aurora,US,2018-10-28T22:00:00Z,2018-10-28T16:00:00-06:00,pm25,2.1,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
115,Denver - NJH - 14th,Denver-Aurora,US,2018-10-28T22:00:00Z,2018-10-28T16:00:00-06:00,pm25,2.2,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
116,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-28T22:00:00Z,2018-10-28T16:00:00-06:00,pm25,1.1,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
117,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-28T22:00:00Z,2018-10-28T16:00:00-06:00,pm25,1.8,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
118,Chatfield Park - 115,Denver-Aurora,US,2018-10-28T21:00:00Z,2018-10-28T15:00:00-06:00,pm25,2.2,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
119,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-28T21:00:00Z,2018-10-28T15:00:00-06:00,pm25,1.4,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
120,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-28T21:00:00Z,2018-10-28T15:00:00-06:00,pm25,1.2,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
121,Denver - NJH - 14th,Denver-Aurora,US,2018-10-28T21:00:00Z,2018-10-28T15:00:00-06:00,pm25,2.3,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
122,Adams,Denver-Aurora,US,2018-10-28T21:00:00Z,2018-10-28T15:00:00-06:00,pm25,1.3,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
123,Adams,Denver-Aurora,US,2018-10-28T20:00:00Z,2018-10-28T14:00:00-06:00,pm25,1.3,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
124,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-28T20:00:00Z,2018-10-28T14:00:00-06:00,pm25,1.6,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
125,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-28T20:00:00Z,2018-10-28T14:00:00-06:00,pm25,1.5,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
126,Denver - NJH - 14th,Denver-Aurora,US,2018-10-28T20:00:00Z,2018-10-28T14:00:00-06:00,pm25,2.6,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
127,Chatfield Park - 115,Denver-Aurora,US,2018-10-28T20:00:00Z,2018-10-28T14:00:00-06:00,pm25,2.3,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
128,Adams,Denver-Aurora,US,2018-10-28T19:00:00Z,2018-10-28T13:00:00-06:00,pm25,2.4,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
129,Denver - NJH - 14th,Denver-Aurora,US,2018-10-28T19:00:00Z,2018-10-28T13:00:00-06:00,pm25,3.0,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
130,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-28T19:00:00Z,2018-10-28T13:00:00-06:00,pm25,2.6,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
131,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-28T19:00:00Z,2018-10-28T13:00:00-06:00,pm25,2.9,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
132,Chatfield Park - 115,Denver-Aurora,US,2018-10-28T19:00:00Z,2018-10-28T13:00:00-06:00,pm25,3.6,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
133,Chatfield Park - 115,Denver-Aurora,US,2018-10-28T18:00:00Z,2018-10-28T12:00:00-06:00,pm25,4.0,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
134,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-28T18:00:00Z,2018-10-28T12:00:00-06:00,pm25,6.1,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
135,Denver - NJH - 14th,Denver-Aurora,US,2018-10-28T18:00:00Z,2018-10-28T12:00:00-06:00,pm25,4.6,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
136,Adams,Denver-Aurora,US,2018-10-28T18:00:00Z,2018-10-28T12:00:00-06:00,pm25,7.1,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
137,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-28T18:00:00Z,2018-10-28T12:00:00-06:00,pm25,5.7,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
138,Denver - NJH - 14th,Denver-Aurora,US,2018-10-28T17:00:00Z,2018-10-28T11:00:00-06:00,pm25,6.3,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
139,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-28T17:00:00Z,2018-10-28T11:00:00-06:00,pm25,8.4,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
140,Adams,Denver-Aurora,US,2018-10-28T17:00:00Z,2018-10-28T11:00:00-06:00,pm25,9.1,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
141,Chatfield Park - 115,Denver-Aurora,US,2018-10-28T17:00:00Z,2018-10-28T11:00:00-06:00,pm25,4.1,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
142,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-28T17:00:00Z,2018-10-28T11:00:00-06:00,pm25,7.0,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
143,Adams,Denver-Aurora,US,2018-10-28T16:00:00Z,2018-10-28T10:00:00-06:00,pm25,8.9,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
144,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-28T16:00:00Z,2018-10-28T10:00:00-06:00,pm25,7.1,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
145,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-28T16:00:00Z,2018-10-28T10:00:00-06:00,pm25,8.8,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
146,Denver - NJH - 14th,Denver-Aurora,US,2018-10-28T16:00:00Z,2018-10-28T10:00:00-06:00,pm25,6.1,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
147,Chatfield Park - 115,Denver-Aurora,US,2018-10-28T16:00:00Z,2018-10-28T10:00:00-06:00,pm25,5.5,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
148,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-28T15:00:00Z,2018-10-28T09:00:00-06:00,pm25,7.9,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
149,Adams,Denver-Aurora,US,2018-10-28T15:00:00Z,2018-10-28T09:00:00-06:00,pm25,9.2,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
150,Chatfield Park - 115,Denver-Aurora,US,2018-10-28T15:00:00Z,2018-10-28T09:00:00-06:00,pm25,5.9,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
151,Denver - NJH - 14th,Denver-Aurora,US,2018-10-28T15:00:00Z,2018-10-28T09:00:00-06:00,pm25,6.5,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
152,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-28T15:00:00Z,2018-10-28T09:00:00-06:00,pm25,6.6,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
153,Chatfield Park - 115,Denver-Aurora,US,2018-10-28T14:00:00Z,2018-10-28T08:00:00-06:00,pm25,5.9,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
154,Adams,Denver-Aurora,US,2018-10-28T14:00:00Z,2018-10-28T08:00:00-06:00,pm25,9.3,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
155,Denver - NJH - 14th,Denver-Aurora,US,2018-10-28T14:00:00Z,2018-10-28T08:00:00-06:00,pm25,6.9,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
156,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-28T14:00:00Z,2018-10-28T08:00:00-06:00,pm25,5.9,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
157,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-28T14:00:00Z,2018-10-28T08:00:00-06:00,pm25,7.7,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
158,Chatfield Park - 115,Denver-Aurora,US,2018-10-28T13:00:00Z,2018-10-28T07:00:00-06:00,pm25,5.7,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
159,Denver - NJH - 14th,Denver-Aurora,US,2018-10-28T13:00:00Z,2018-10-28T07:00:00-06:00,pm25,5.8,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
160,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-28T13:00:00Z,2018-10-28T07:00:00-06:00,pm25,6.1,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
161,Adams,Denver-Aurora,US,2018-10-28T13:00:00Z,2018-10-28T07:00:00-06:00,pm25,8.1,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
162,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-28T13:00:00Z,2018-10-28T07:00:00-06:00,pm25,6.3,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
163,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-28T12:00:00Z,2018-10-28T06:00:00-06:00,pm25,7.6,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
164,Denver - NJH - 14th,Denver-Aurora,US,2018-10-28T12:00:00Z,2018-10-28T06:00:00-06:00,pm25,4.0,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
165,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-28T12:00:00Z,2018-10-28T06:00:00-06:00,pm25,6.0,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
166,Adams,Denver-Aurora,US,2018-10-28T12:00:00Z,2018-10-28T06:00:00-06:00,pm25,5.5,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
167,Chatfield Park - 115,Denver-Aurora,US,2018-10-28T12:00:00Z,2018-10-28T06:00:00-06:00,pm25,5.3,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
168,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-28T11:00:00Z,2018-10-28T05:00:00-06:00,pm25,6.2,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
169,Chatfield Park - 115,Denver-Aurora,US,2018-10-28T11:00:00Z,2018-10-28T05:00:00-06:00,pm25,5.6,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
